image_path,label,x1,y1,x2,y2
grids/stolen_71.76572881835938_41.00788515827335.png,1,687,305,737,355
grids/stolen_71.76572881835938_41.00788515827335.png,1,575,279,625,329
grids/stolen_71.76572881835938_41.00788515827335.png,1,634,263,684,313
grids/stolen_71.76572881835938_41.00788515827335.png,1,695,102,745,152
grids/stolen_71.76572881835938_41.00788515827335.png,1,702,97,752,147
grids/stolen_71.76572881835938_41.00788515827335.png,1,675,126,725,176
grids/stolen_71.76572881835938_41.00788515827335.png,1,690,103,740,153
grids/stolen_71.76572881835938_41.00788515827335.png,1,707,90,757,140
grids/stolen_71.76572881835938_41.00788515827335.png,1,728,89,778,139
grids/stolen_71.76572881835938_41.00788515827335.png,1,741,84,791,134
grids/stolen_71.76572881835938_41.00788515827335.png,1,766,82,816,132
grids/stolen_71.76572881835938_41.00788515827335.png,1,799,70,849,120
grids/stolen_71.76572881835938_41.00788515827335.png,1,828,57,878,107
grids/stolen_71.76572881835938_41.00788515827335.png,1,855,50,905,100
grids/stolen_71.76572881835938_41.00788515827335.png,1,869,46,919,96
grids/stolen_71.76572881835938_41.00788515827335.png,1,919,43,969,93
grids/stolen_71.76572881835938_41.00788515827335.png,1,911,60,961,110
grids/stolen_71.76572881835938_41.00788515827335.png,1,458,491,508,541
grids/stolen_71.76572881835938_41.00788515827335.png,1,470,478,520,528
grids/stolen_71.76572881835938_41.00788515827335.png,1,482,456,532,506
grids/stolen_71.76572881835938_41.00788515827335.png,1,497,445,547,495
grids/stolen_71.76572881835938_41.00788515827335.png,1,514,443,564,493
grids/stolen_71.76572881835938_41.00788515827335.png,1,532,440,582,490
grids/stolen_71.76572881835938_41.00788515827335.png,1,545,436,595,486
grids/stolen_71.76572881835938_41.00788515827335.png,1,561,432,611,482
grids/stolen_71.76572881835938_41.00788515827335.png,1,575,431,625,481
grids/stolen_71.76572881835938_41.00788515827335.png,1,593,423,643,473
grids/stolen_71.76572881835938_41.00788515827335.png,1,610,418,660,468
grids/stolen_71.76572881835938_41.00788515827335.png,1,623,417,673,467
grids/stolen_71.76572881835938_41.00788515827335.png,1,655,399,705,449
grids/stolen_71.76572881835938_41.00788515827335.png,1,471,447,521,497
grids/stolen_71.76572881835938_41.00788515827335.png,1,461,557,511,607
grids/stolen_71.76572881835938_41.00788515827335.png,1,477,553,527,603
grids/stolen_71.76572881835938_41.00788515827335.png,1,487,549,537,599
grids/stolen_71.76572881835938_41.00788515827335.png,1,508,543,558,593
grids/stolen_71.76572881835938_41.00788515827335.png,1,519,538,569,588
grids/stolen_71.76572881835938_41.00788515827335.png,1,550,528,600,578
grids/stolen_71.76572881835938_41.00788515827335.png,1,555,526,605,576
grids/stolen_71.76572881835938_41.00788515827335.png,1,574,521,624,571
grids/stolen_71.76572881835938_41.00788515827335.png,1,595,514,645,564
grids/stolen_71.76572881835938_41.00788515827335.png,1,639,474,689,524
grids/stolen_71.76572881835938_41.00788515827335.png,1,507,653,557,703
grids/stolen_71.76572881835938_41.00788515827335.png,1,512,634,562,684
grids/stolen_71.76572881835938_41.00788515827335.png,1,520,633,570,683
grids/stolen_71.76572881835938_41.00788515827335.png,1,531,626,581,676
grids/stolen_71.76572881835938_41.00788515827335.png,1,553,622,603,672
grids/stolen_71.76572881835938_41.00788515827335.png,1,586,613,636,663
grids/stolen_71.76572881835938_41.00788515827335.png,1,596,606,646,656
grids/stolen_71.76572881835938_41.00788515827335.png,1,619,603,669,653
grids/stolen_71.76572881835938_41.00788515827335.png,1,631,603,681,653
grids/stolen_71.76572881835938_41.00788515827335.png,1,811,65,861,115
grids/stolen_71.76572881835938_41.00788515827335.png,1,465,461,515,511
grids/stolen_71.76572881835938_41.00788515827335.png,1,620,414,670,464
grids/stolen_71.76572881835938_41.00788515827335.png,1,473,566,523,616
grids/stolen_71.76572881835938_41.00788515827335.png,1,579,615,629,665
grids/stolen_71.76572881835938_41.00788515827335.png,1,874,-18,924,32
grids/stolen_71.76572881835938_41.00788515827335.png,1,906,35,956,85
grids/stolen_71.76572881835938_41.00788515827335.png,1,787,76,837,126
grids/stolen_71.76572881835938_41.00788515827335.png,1,704,95,754,145
grids/stolen_71.76572881835938_41.00788515827335.png,1,557,451,607,501
grids/stolen_71.76572881835938_41.00788515827335.png,1,634,440,684,490
grids/stolen_71.76572881835938_41.00788515827335.png,1,410,592,460,642
grids/stolen_71.76572881835938_41.00788515827335.png,1,424,578,474,628
grids/stolen_71.76572881835938_41.00788515827335.png,1,455,570,505,620
grids/stolen_71.76572881835938_41.00788515827335.png,1,474,567,524,617
grids/stolen_71.76572881835938_41.00788515827335.png,1,499,557,549,607
grids/stolen_71.76572881835938_41.00788515827335.png,1,511,553,561,603
grids/stolen_71.76572881835938_41.00788515827335.png,1,523,556,573,606
grids/stolen_71.76572881835938_41.00788515827335.png,1,532,554,582,604
grids/stolen_71.76572881835938_41.00788515827335.png,1,560,545,610,595
grids/stolen_71.76572881835938_41.00788515827335.png,1,578,539,628,589
grids/stolen_71.76572881835938_41.00788515827335.png,1,584,554,634,604
grids/stolen_71.76572881835938_41.00788515827335.png,1,567,538,617,588
grids/stolen_71.76572881835938_41.00788515827335.png,1,552,597,602,647
grids/stolen_71.76572881835938_41.00788515827335.png,1,572,570,622,620
grids/stolen_71.76572881835938_41.00788515827335.png,1,456,565,506,615
grids/stolen_71.76572881835938_41.00788515827335.png,1,463,656,513,706
grids/stolen_71.76572881835938_41.00788515827335.png,1,470,652,520,702
grids/stolen_71.76572881835938_41.00788515827335.png,1,481,644,531,694
grids/stolen_71.76572881835938_41.00788515827335.png,1,451,656,501,706
grids/stolen_71.76572881835938_41.00788515827335.png,1,544,628,594,678
grids/stolen_71.76572881835938_41.00788515827335.png,1,871,53,921,103
grids/stolen_71.76572881835938_41.00788515827335.png,1,570,438,620,488
grids/stolen_71.76572881835938_41.00788515827335.png,1,597,462,647,512
grids/stolen_71.76572881835938_41.00788515827335.png,1,467,568,517,618
grids/stolen_71.76572881835938_41.00788515827335.png,1,489,562,539,612
grids/stolen_71.76572881835938_41.00788515827335.png,1,522,641,572,691
grids/stolen_71.76572881835938_41.00788515827335.png,1,571,619,621,669
grids/stolen_71.76572881835938_41.00788515827335.png,1,930,34,980,84
grids/stolen_71.76572881835938_41.00788515827335.png,1,548,459,598,509
grids/stolen_71.76572881835938_41.00788515827335.png,1,594,433,644,483
grids/stolen_71.76572881835938_41.00788515827335.png,1,537,551,587,601
grids/stolen_71.76572881835938_41.00788515827335.png,1,493,644,543,694
grids/stolen_71.76572881835938_41.00788515827335.png,1,517,646,567,696
grids/stolen_71.76572881835938_41.00788515827335.png,1,537,636,587,686
grids/stolen_71.76572881835938_41.00788515827335.png,1,531,453,581,503
grids/stolen_71.76572881835938_41.00788515827335.png,1,588,536,638,586
grids/stolen_71.76572881835938_41.00788515827335.png,1,694,197,744,247
grids/stolen_71.76572881835938_41.00788515827335.png,1,708,215,758,265
grids/stolen_71.76572881835938_41.00788515827335.png,1,714,230,764,280
grids/stolen_71.76572881835938_41.00788515827335.png,1,725,226,775,276
grids/stolen_71.76572881835938_41.00788515827335.png,1,728,209,778,259
grids/stolen_71.76572881835938_41.00788515827335.png,1,734,199,784,249
grids/stolen_71.76572881835938_41.00788515827335.png,1,744,190,794,240
grids/stolen_71.76572881835938_41.00788515827335.png,1,885,158,935,208
grids/stolen_71.76572881835938_41.00788515827335.png,1,908,144,958,194
grids/stolen_71.76572881835938_41.00788515827335.png,1,844,164,894,214
grids/stolen_71.76572881835938_41.00788515827335.png,1,896,150,946,200
grids/stolen_71.76572881835938_41.00788515827335.png,1,930,165,980,215
grids/stolen_71.76572881835938_41.00788515827335.png,1,936,92,986,142
grids/stolen_71.76572881835938_41.00788515827335.png,1,937,157,987,207
grids/stolen_71.76572881835938_41.00788515827335.png,1,854,159,904,209
grids/stolen_71.76572881835938_41.00788515827335.png,1,562,165,612,215
grids/stolen_71.76572881835938_41.00788515827335.png,1,580,158,630,208
grids/stolen_71.76572881835938_41.00788515827335.png,1,597,153,647,203
grids/stolen_71.76572881835938_41.00788515827335.png,1,667,140,717,190
grids/stolen_71.76572881835938_41.00788515827335.png,1,513,190,563,240
grids/stolen_71.76572881835938_41.00788515827335.png,1,511,280,561,330
grids/stolen_71.76572881835938_41.00788515827335.png,1,528,379,578,429
grids/stolen_71.76572881835938_41.00788515827335.png,1,557,365,607,415
grids/stolen_71.76572881835938_41.00788515827335.png,1,580,355,630,405
grids/stolen_71.76572881835938_41.00788515827335.png,1,600,349,650,399
grids/stolen_71.76572881835938_41.00788515827335.png,1,663,333,713,383
grids/stolen_71.76572881835938_41.00788515827335.png,1,480,507,530,557
grids/stolen_71.76572881835938_41.00788515827335.png,1,619,342,669,392
grids/stolen_71.76572881835938_41.00788515827335.png,1,504,496,554,546
grids/stolen_71.76572881835938_41.00788515827335.png,1,516,487,566,537
grids/stolen_71.76572881835938_41.00788515827335.png,1,562,475,612,525
grids/stolen_71.76572881835938_41.00788515827335.png,1,681,350,731,400
grids/stolen_71.76572881835938_41.00788515827335.png,1,612,487,662,537
grids/stolen_71.76572881835938_41.00788515827335.png,1,648,496,698,546
grids/stolen_71.76572881835938_41.00788515827335.png,1,477,630,527,680
grids/stolen_71.76572881835938_41.00788515827335.png,1,517,601,567,651
grids/stolen_71.76572881835938_41.00788515827335.png,1,588,470,638,520
grids/stolen_71.76572881835938_41.00788515827335.png,1,535,595,585,645
grids/stolen_71.76572881835938_41.00788515827335.png,1,552,594,602,644
grids/stolen_71.76572881835938_41.00788515827335.png,1,578,588,628,638
grids/stolen_71.76572881835938_41.00788515827335.png,1,547,593,597,643
grids/stolen_71.76572881835938_41.00788515827335.png,1,513,178,563,228
grids/stolen_71.76572881835938_41.00788515827335.png,1,535,164,585,214
grids/stolen_71.76572881835938_41.00788515827335.png,1,620,147,670,197
grids/stolen_71.76572881835938_41.00788515827335.png,1,556,367,606,417
grids/stolen_71.76572881835938_41.00788515827335.png,1,497,607,547,657
grids/stolen_71.76572881835938_41.00788515827335.png,1,545,243,595,293
grids/stolen_71.76572881835938_41.00788515827335.png,1,583,481,633,531
grids/stolen_71.76572881835938_41.00788515827335.png,1,476,633,526,683
grids/stolen_71.76572881835938_41.00788515827335.png,1,509,618,559,668
grids/stolen_71.76572881835938_41.00788515827335.png,1,739,55,789,105
grids/stolen_71.76572881835938_41.00788515827335.png,1,766,52,816,102
grids/stolen_71.76572881835938_41.00788515827335.png,1,780,51,830,101
grids/stolen_71.76572881835938_41.00788515827335.png,1,745,60,795,110
grids/stolen_71.76572881835938_41.00788515827335.png,1,793,48,843,98
grids/stolen_71.76572881835938_41.00788515827335.png,1,824,42,874,92
grids/stolen_71.76572881835938_41.00788515827335.png,1,855,39,905,89
grids/stolen_71.76572881835938_41.00788515827335.png,1,923,29,973,79
grids/stolen_71.76572881835938_41.00788515827335.png,1,944,24,994,74
grids/stolen_71.76572881835938_41.00788515827335.png,1,937,32,987,82
grids/stolen_71.76572881835938_41.00788515827335.png,1,954,14,1004,64
grids/stolen_71.76572881835938_41.00788515827335.png,1,532,272,582,322
grids/stolen_71.76572881835938_41.00788515827335.png,1,482,286,532,336
grids/stolen_71.76572881835938_41.00788515827335.png,1,563,259,613,309
grids/stolen_71.76572881835938_41.00788515827335.png,1,677,209,727,259
grids/stolen_71.76572881835938_41.00788515827335.png,1,601,245,651,295
grids/stolen_71.76572881835938_41.00788515827335.png,1,498,281,548,331
grids/stolen_71.76572881835938_41.00788515827335.png,1,544,382,594,432
grids/stolen_71.76572881835938_41.00788515827335.png,1,532,390,582,440
grids/stolen_71.76572881835938_41.00788515827335.png,1,575,374,625,424
grids/stolen_71.76572881835938_41.00788515827335.png,1,470,458,520,508
grids/stolen_71.76572881835938_41.00788515827335.png,1,630,464,680,514
grids/stolen_71.76572881835938_41.00788515827335.png,1,497,647,547,697
grids/stolen_71.76572881835938_41.00788515827335.png,1,726,75,776,125
grids/stolen_71.76572881835938_41.00788515827335.png,1,904,29,954,79
grids/stolen_71.76572881835938_41.00788515827335.png,1,644,579,694,629
grids/stolen_71.76572881835938_41.00788515827335.png,1,573,639,623,689
grids/stolen_71.76572881835938_41.00788515827335.png,1,485,590,535,640
grids/stolen_71.76572881835938_41.00788515827335.png,1,505,595,555,645
grids/stolen_71.76572881835938_41.00788515827335.png,1,526,594,576,644
grids/stolen_71.76572881835938_41.00788515827335.png,1,521,593,571,643
grids/stolen_71.76572881835938_41.00788515827335.png,1,538,587,588,637
grids/stolen_71.76572881835938_41.00788515827335.png,1,592,573,642,623
grids/stolen_71.76572881835938_41.00788515827335.png,1,617,573,667,623
grids/stolen_71.76572881835938_41.00788515827335.png,1,621,563,671,613
grids/stolen_71.76572881835938_41.00788515827335.png,1,452,602,502,652
grids/stolen_71.76572881835938_41.00788515827335.png,1,513,514,563,564
grids/stolen_71.76572881835938_41.00788515827335.png,1,546,491,596,541
grids/stolen_71.76572881835938_41.00788515827335.png,1,615,467,665,517
grids/stolen_71.76572881835938_41.00788515827335.png,1,629,466,679,516
grids/stolen_71.76572881835938_41.00788515827335.png,1,634,465,684,515
grids/stolen_71.76572881835938_41.00788515827335.png,1,519,422,569,472
grids/stolen_71.76572881835938_41.00788515827335.png,1,468,424,518,474
grids/stolen_71.76572881835938_41.00788515827335.png,1,529,418,579,468
grids/stolen_71.76572881835938_41.00788515827335.png,1,560,406,610,456
grids/stolen_71.76572881835938_41.00788515827335.png,1,585,396,635,446
grids/stolen_71.76572881835938_41.00788515827335.png,1,650,370,700,420
grids/stolen_71.76572881835938_41.00788515827335.png,1,636,385,686,435
grids/stolen_71.76572881835938_41.00788515827335.png,1,488,306,538,356
grids/stolen_71.76572881835938_41.00788515827335.png,1,521,308,571,358
grids/stolen_71.76572881835938_41.00788515827335.png,1,534,301,584,351
grids/stolen_71.76572881835938_41.00788515827335.png,1,598,273,648,323
grids/stolen_71.76572881835938_41.00788515827335.png,1,627,260,677,310
grids/stolen_71.76572881835938_41.00788515827335.png,1,642,256,692,306
grids/stolen_71.76572881835938_41.00788515827335.png,1,657,235,707,285
grids/stolen_71.76572881835938_41.00788515827335.png,1,737,121,787,171
grids/stolen_71.76572881835938_41.00788515827335.png,1,785,93,835,143
grids/stolen_71.76572881835938_41.00788515827335.png,1,813,82,863,132
grids/stolen_71.76572881835938_41.00788515827335.png,1,766,99,816,149
grids/stolen_71.76572881835938_41.00788515827335.png,1,906,53,956,103
grids/stolen_71.76572881835938_41.00788515827335.png,1,945,17,995,67
grids/stolen_71.76572881835938_41.00788515827335.png,1,781,58,831,108
grids/stolen_71.76572881835938_41.00788515827335.png,1,625,400,675,450
grids/stolen_71.76572881835938_41.00788515827335.png,1,927,39,977,89
grids/stolen_71.76572881835938_41.00788515827335.png,1,504,515,554,565
grids/stolen_71.76572881835938_41.00788515827335.png,1,539,299,589,349
grids/stolen_71.76572881835938_41.00788515827335.png,1,573,284,623,334
grids/stolen_71.76572881835938_41.00788515827335.png,1,435,280,485,330
grids/stolen_71.76572881835938_41.00788515827335.png,1,720,118,770,168
grids/stolen_71.76572881835938_41.00788515827335.png,1,856,70,906,120
grids/stolen_71.76572881835938_41.00788515827335.png,1,634,263,684,313
grids/stolen_71.76572881835938_41.00788515827335.png,1,695,102,745,152
grids/stolen_71.76572881835938_41.00788515827335.png,1,702,97,752,147
grids/stolen_71.76572881835938_41.00788515827335.png,1,675,126,725,176
grids/stolen_71.76572881835938_41.00788515827335.png,1,690,103,740,153
grids/stolen_71.76572881835938_41.00788515827335.png,1,707,90,757,140
grids/stolen_71.76572881835938_41.00788515827335.png,1,728,89,778,139
grids/stolen_71.76572881835938_41.00788515827335.png,1,741,84,791,134
grids/stolen_71.76572881835938_41.00788515827335.png,1,766,82,816,132
grids/stolen_71.76572881835938_41.00788515827335.png,1,799,70,849,120
grids/stolen_71.76572881835938_41.00788515827335.png,1,828,57,878,107
grids/stolen_71.76572881835938_41.00788515827335.png,1,855,50,905,100
grids/stolen_71.76572881835938_41.00788515827335.png,1,869,46,919,96
grids/stolen_71.76572881835938_41.00788515827335.png,1,919,43,969,93
grids/stolen_71.76572881835938_41.00788515827335.png,1,911,60,961,110
grids/stolen_71.76572881835938_41.00788515827335.png,1,458,491,508,541
grids/stolen_71.76572881835938_41.00788515827335.png,1,470,478,520,528
grids/stolen_71.76572881835938_41.00788515827335.png,1,482,456,532,506
grids/stolen_71.76572881835938_41.00788515827335.png,1,497,445,547,495
grids/stolen_71.76572881835938_41.00788515827335.png,1,514,443,564,493
grids/stolen_71.76572881835938_41.00788515827335.png,1,532,440,582,490
grids/stolen_71.76572881835938_41.00788515827335.png,1,545,436,595,486
grids/stolen_71.76572881835938_41.00788515827335.png,1,561,432,611,482
grids/stolen_71.76572881835938_41.00788515827335.png,1,575,431,625,481
grids/stolen_71.76572881835938_41.00788515827335.png,1,593,423,643,473
grids/stolen_71.76572881835938_41.00788515827335.png,1,610,418,660,468
grids/stolen_71.76572881835938_41.00788515827335.png,1,623,417,673,467
grids/stolen_71.76572881835938_41.00788515827335.png,1,655,399,705,449
grids/stolen_71.76572881835938_41.00788515827335.png,1,471,447,521,497
grids/stolen_71.76572881835938_41.00788515827335.png,1,461,557,511,607
grids/stolen_71.76572881835938_41.00788515827335.png,1,477,553,527,603
grids/stolen_71.76572881835938_41.00788515827335.png,1,487,549,537,599
grids/stolen_71.76572881835938_41.00788515827335.png,1,508,543,558,593
grids/stolen_71.76572881835938_41.00788515827335.png,1,519,538,569,588
grids/stolen_71.76572881835938_41.00788515827335.png,1,550,528,600,578
grids/stolen_71.76572881835938_41.00788515827335.png,1,555,526,605,576
grids/stolen_71.76572881835938_41.00788515827335.png,1,574,521,624,571
grids/stolen_71.76572881835938_41.00788515827335.png,1,595,514,645,564
grids/stolen_71.76572881835938_41.00788515827335.png,1,639,474,689,524
grids/stolen_71.76572881835938_41.00788515827335.png,1,507,653,557,703
grids/stolen_71.76572881835938_41.00788515827335.png,1,512,634,562,684
grids/stolen_71.76572881835938_41.00788515827335.png,1,520,633,570,683
grids/stolen_71.76572881835938_41.00788515827335.png,1,531,626,581,676
grids/stolen_71.76572881835938_41.00788515827335.png,1,553,622,603,672
grids/stolen_71.76572881835938_41.00788515827335.png,1,586,613,636,663
grids/stolen_71.76572881835938_41.00788515827335.png,1,596,606,646,656
grids/stolen_71.76572881835938_41.00788515827335.png,1,619,603,669,653
grids/stolen_71.76572881835938_41.00788515827335.png,1,631,603,681,653
grids/stolen_71.76572881835938_41.00788515827335.png,1,811,65,861,115
grids/stolen_71.76572881835938_41.00788515827335.png,1,465,461,515,511
grids/stolen_71.76572881835938_41.00788515827335.png,1,620,414,670,464
grids/stolen_71.76572881835938_41.00788515827335.png,1,473,566,523,616
grids/stolen_71.76572881835938_41.00788515827335.png,1,579,615,629,665
grids/stolen_71.76572881835938_41.00788515827335.png,1,874,-18,924,32
grids/stolen_71.76572881835938_41.00788515827335.png,1,906,35,956,85
grids/stolen_71.76572881835938_41.00788515827335.png,1,787,76,837,126
grids/stolen_71.76572881835938_41.00788515827335.png,1,704,95,754,145
grids/stolen_71.76572881835938_41.00788515827335.png,1,557,451,607,501
grids/stolen_71.76572881835938_41.00788515827335.png,1,634,440,684,490
grids/stolen_71.76572881835938_41.00788515827335.png,1,410,592,460,642
grids/stolen_71.76572881835938_41.00788515827335.png,1,424,578,474,628
grids/stolen_71.76572881835938_41.00788515827335.png,1,455,570,505,620
grids/stolen_71.76572881835938_41.00788515827335.png,1,474,567,524,617
grids/stolen_71.76572881835938_41.00788515827335.png,1,499,557,549,607
grids/stolen_71.76572881835938_41.00788515827335.png,1,511,553,561,603
grids/stolen_71.76572881835938_41.00788515827335.png,1,523,556,573,606
grids/stolen_71.76572881835938_41.00788515827335.png,1,532,554,582,604
grids/stolen_71.76572881835938_41.00788515827335.png,1,560,545,610,595
grids/stolen_71.76572881835938_41.00788515827335.png,1,578,539,628,589
grids/stolen_71.76572881835938_41.00788515827335.png,1,584,554,634,604
grids/stolen_71.76572881835938_41.00788515827335.png,1,567,538,617,588
grids/stolen_71.76572881835938_41.00788515827335.png,1,552,597,602,647
grids/stolen_71.76572881835938_41.00788515827335.png,1,572,570,622,620
grids/stolen_71.76572881835938_41.00788515827335.png,1,456,565,506,615
grids/stolen_71.76572881835938_41.00788515827335.png,1,463,656,513,706
grids/stolen_71.76572881835938_41.00788515827335.png,1,470,652,520,702
grids/stolen_71.76572881835938_41.00788515827335.png,1,481,644,531,694
grids/stolen_71.76572881835938_41.00788515827335.png,1,451,656,501,706
grids/stolen_71.76572881835938_41.00788515827335.png,1,544,628,594,678
grids/stolen_71.76572881835938_41.00788515827335.png,1,871,53,921,103
grids/stolen_71.76572881835938_41.00788515827335.png,1,570,438,620,488
grids/stolen_71.76572881835938_41.00788515827335.png,1,597,462,647,512
grids/stolen_71.76572881835938_41.00788515827335.png,1,467,568,517,618
grids/stolen_71.76572881835938_41.00788515827335.png,1,489,562,539,612
grids/stolen_71.76572881835938_41.00788515827335.png,1,522,641,572,691
grids/stolen_71.76572881835938_41.00788515827335.png,1,571,619,621,669
grids/stolen_71.76572881835938_41.00788515827335.png,1,930,34,980,84
grids/stolen_71.76572881835938_41.00788515827335.png,1,548,459,598,509
grids/stolen_71.76572881835938_41.00788515827335.png,1,594,433,644,483
grids/stolen_71.76572881835938_41.00788515827335.png,1,537,551,587,601
grids/stolen_71.76572881835938_41.00788515827335.png,1,493,644,543,694
grids/stolen_71.76572881835938_41.00788515827335.png,1,517,646,567,696
grids/stolen_71.76572881835938_41.00788515827335.png,1,537,636,587,686
grids/stolen_71.76572881835938_41.00788515827335.png,1,531,453,581,503
grids/stolen_71.76572881835938_41.00788515827335.png,1,588,536,638,586
grids/stolen_71.76572881835938_41.00788515827335.png,1,644,579,694,629
grids/stolen_71.76572881835938_41.00788515827335.png,1,573,639,623,689
grids/stolen_71.76572881835938_41.00788515827335.png,1,485,590,535,640
grids/stolen_71.76572881835938_41.00788515827335.png,1,505,595,555,645
grids/stolen_71.76572881835938_41.00788515827335.png,1,526,594,576,644
grids/stolen_71.76572881835938_41.00788515827335.png,1,521,593,571,643
grids/stolen_71.76572881835938_41.00788515827335.png,1,538,587,588,637
grids/stolen_71.76572881835938_41.00788515827335.png,1,592,573,642,623
grids/stolen_71.76572881835938_41.00788515827335.png,1,617,573,667,623
grids/stolen_71.76572881835938_41.00788515827335.png,1,621,563,671,613
grids/stolen_71.76572881835938_41.00788515827335.png,1,452,602,502,652
grids/stolen_71.76572881835938_41.00788515827335.png,1,513,514,563,564
grids/stolen_71.76572881835938_41.00788515827335.png,1,546,491,596,541
grids/stolen_71.76572881835938_41.00788515827335.png,1,615,467,665,517
grids/stolen_71.76572881835938_41.00788515827335.png,1,629,466,679,516
grids/stolen_71.76572881835938_41.00788515827335.png,1,634,465,684,515
grids/stolen_71.76572881835938_41.00788515827335.png,1,519,422,569,472
grids/stolen_71.76572881835938_41.00788515827335.png,1,468,424,518,474
grids/stolen_71.76572881835938_41.00788515827335.png,1,529,418,579,468
grids/stolen_71.76572881835938_41.00788515827335.png,1,560,406,610,456
grids/stolen_71.76572881835938_41.00788515827335.png,1,585,396,635,446
grids/stolen_71.76572881835938_41.00788515827335.png,1,650,370,700,420
grids/stolen_71.76572881835938_41.00788515827335.png,1,636,385,686,435
grids/stolen_71.76572881835938_41.00788515827335.png,1,488,306,538,356
grids/stolen_71.76572881835938_41.00788515827335.png,1,521,308,571,358
grids/stolen_71.76572881835938_41.00788515827335.png,1,534,301,584,351
grids/stolen_71.76572881835938_41.00788515827335.png,1,598,273,648,323
grids/stolen_71.76572881835938_41.00788515827335.png,1,627,260,677,310
grids/stolen_71.76572881835938_41.00788515827335.png,1,642,256,692,306
grids/stolen_71.76572881835938_41.00788515827335.png,1,657,235,707,285
grids/stolen_71.76572881835938_41.00788515827335.png,1,737,121,787,171
grids/stolen_71.76572881835938_41.00788515827335.png,1,785,93,835,143
grids/stolen_71.76572881835938_41.00788515827335.png,1,813,82,863,132
grids/stolen_71.76572881835938_41.00788515827335.png,1,766,99,816,149
grids/stolen_71.76572881835938_41.00788515827335.png,1,906,53,956,103
grids/stolen_71.76572881835938_41.00788515827335.png,1,945,17,995,67
grids/stolen_71.76572881835938_41.00788515827335.png,1,781,58,831,108
grids/stolen_71.76572881835938_41.00788515827335.png,1,625,400,675,450
grids/stolen_71.76572881835938_41.00788515827335.png,1,927,39,977,89
grids/stolen_71.76572881835938_41.00788515827335.png,1,504,515,554,565
grids/stolen_71.76572881835938_41.00788515827335.png,1,539,299,589,349
grids/stolen_71.76572881835938_41.00788515827335.png,1,573,284,623,334
grids/stolen_71.76572881835938_41.00788515827335.png,1,435,280,485,330
grids/stolen_71.76572881835938_41.00788515827335.png,1,720,118,770,168
grids/stolen_71.76572881835938_41.00788515827335.png,1,856,70,906,120
grids/stolen_71.76572881835938_41.00788515827335.png,1,634,263,684,313
grids/stolen_71.76572881835938_41.00788515827335.png,1,695,102,745,152
grids/stolen_71.76572881835938_41.00788515827335.png,1,702,97,752,147
grids/stolen_71.76572881835938_41.00788515827335.png,1,675,126,725,176
grids/stolen_71.76572881835938_41.00788515827335.png,1,690,103,740,153
grids/stolen_71.76572881835938_41.00788515827335.png,1,707,90,757,140
grids/stolen_71.76572881835938_41.00788515827335.png,1,728,89,778,139
grids/stolen_71.76572881835938_41.00788515827335.png,1,741,84,791,134
grids/stolen_71.76572881835938_41.00788515827335.png,1,766,82,816,132
grids/stolen_71.76572881835938_41.00788515827335.png,1,799,70,849,120
grids/stolen_71.76572881835938_41.00788515827335.png,1,828,57,878,107
grids/stolen_71.76572881835938_41.00788515827335.png,1,855,50,905,100
grids/stolen_71.76572881835938_41.00788515827335.png,1,869,46,919,96
grids/stolen_71.76572881835938_41.00788515827335.png,1,919,43,969,93
grids/stolen_71.76572881835938_41.00788515827335.png,1,911,60,961,110
grids/stolen_71.76572881835938_41.00788515827335.png,1,458,491,508,541
grids/stolen_71.76572881835938_41.00788515827335.png,1,470,478,520,528
grids/stolen_71.76572881835938_41.00788515827335.png,1,482,456,532,506
grids/stolen_71.76572881835938_41.00788515827335.png,1,497,445,547,495
grids/stolen_71.76572881835938_41.00788515827335.png,1,514,443,564,493
grids/stolen_71.76572881835938_41.00788515827335.png,1,532,440,582,490
grids/stolen_71.76572881835938_41.00788515827335.png,1,545,436,595,486
grids/stolen_71.76572881835938_41.00788515827335.png,1,561,432,611,482
grids/stolen_71.76572881835938_41.00788515827335.png,1,575,431,625,481
grids/stolen_71.76572881835938_41.00788515827335.png,1,593,423,643,473
grids/stolen_71.76572881835938_41.00788515827335.png,1,610,418,660,468
grids/stolen_71.76572881835938_41.00788515827335.png,1,623,417,673,467
grids/stolen_71.76572881835938_41.00788515827335.png,1,655,399,705,449
grids/stolen_71.76572881835938_41.00788515827335.png,1,471,447,521,497
grids/stolen_71.76572881835938_41.00788515827335.png,1,461,557,511,607
grids/stolen_71.76572881835938_41.00788515827335.png,1,477,553,527,603
grids/stolen_71.76572881835938_41.00788515827335.png,1,487,549,537,599
grids/stolen_71.76572881835938_41.00788515827335.png,1,508,543,558,593
grids/stolen_71.76572881835938_41.00788515827335.png,1,519,538,569,588
grids/stolen_71.76572881835938_41.00788515827335.png,1,550,528,600,578
grids/stolen_71.76572881835938_41.00788515827335.png,1,555,526,605,576
grids/stolen_71.76572881835938_41.00788515827335.png,1,574,521,624,571
grids/stolen_71.76572881835938_41.00788515827335.png,1,595,514,645,564
grids/stolen_71.76572881835938_41.00788515827335.png,1,639,474,689,524
grids/stolen_71.76572881835938_41.00788515827335.png,1,507,653,557,703
grids/stolen_71.76572881835938_41.00788515827335.png,1,512,634,562,684
grids/stolen_71.76572881835938_41.00788515827335.png,1,520,633,570,683
